id,type,src,dst,app,latency,message,ctime,size,buffer
8653,LINK,1,25,13,5.000032906533334,13_(68-69),12472.125366454115,2467990,4
8613,LINK,74,15,1,5.000036158733334,1_(3-9),12474.120455023582,2711905,4
8613,LINK,74,15,1,5.0000343908,1_(3-4),12474.120455023582,2579310,5
8613,LINK,74,15,1,5.00003339936,1_(3-7),12474.120455023582,2504952,6
3738,LINK,7,63,10,5.000021675146667,10_(52-57),12475.357202179885,1625636,6
8653,LINK,25,27,13,5.000032906533334,13_(68-69),12477.125399360648,2467990,6
8613,LINK,15,49,1,5.000036158733334,1_(3-9),12479.120491182315,2711905,6
8624,LINK,10,0,5,5.00004430268,5_(24-25),12480.069337442219,3322701,7
8624,LINK,10,0,5,5.000039752626667,5_(24-26),12480.069337442219,2981447,8
8624,LINK,10,0,5,5.000023488946667,5_(24-27),12480.069337442219,1761671,9
8624,LINK,10,0,5,5.000032611146667,5_(24-28),12480.069337442219,2445836,10
3738,LINK,7,63,10,5.00005956884,10_(52-53),12480.357261748724,4467663,9
8652,LINK,15,35,13,5.000039744053334,13_(69-70),12483.196274835755,2980804,9
8613,LINK,15,49,1,5.0000343908,1_(3-4),12484.120525573115,2579310,9
3738,LINK,7,17,10,5.000047677173334,10_(52-55),12485.357309425897,3575788,7
2284,LINK,27,67,13,5.000048089213333,13_(69-73),12488.605447497377,3606691,6
2284,LINK,27,67,13,5.000039744053334,13_(69-70),12488.605447497377,2980804,7
8613,LINK,15,49,1,5.00003339936,1_(3-7),12489.120558972474,2504952,7
8283,LINK,71,2,7,5.000056191933333,7_(35-41),12493.427917620109,4214395,5
8283,LINK,71,3,7,5.0000367192,7_(35-36),12493.427917620109,2753940,6
5324,LINK,26,18,1,5.000036158733334,1_(3-9),12497.188633116353,2711905,4
5324,LINK,26,85,1,5.0000343908,1_(3-4),12497.188633116353,2579310,5
5324,LINK,26,85,1,5.00003339936,1_(3-7),12497.188633116353,2504952,6
7801,LINK,2,57,11,5.000026070133333,11_(60-61),12498.288592888059,1955260,7
7801,LINK,2,59,11,5.00002505032,11_(60-62),12498.288592888059,1878774,8
8283,LINK,2,0,7,5.000056191933333,7_(35-41),12498.427973812042,4214395,7
8681,LINK,20,36,0,5.00004439524,M.USER.APP.0,12500,3329643,7
8682,LINK,33,1,1,5.000036175413333,M.USER.APP.1,12500,2713156,8
8683,LINK,88,74,1,5.000036175413333,M.USER.APP.1,12500,2713156,9
8684,LINK,93,40,1,5.000036175413333,M.USER.APP.1,12500,2713156,10
8685,LINK,97,41,1,5.000036175413333,M.USER.APP.1,12500,2713156,11
8687,LINK,38,7,3,5.000030384773333,M.USER.APP.3,12500,2278858,12
8697,LINK,62,6,6,5.00003632972,M.USER.APP.6,12500,2724729,13
8699,LINK,98,81,6,5.00003632972,M.USER.APP.6,12500,2724729,14
8700,LINK,52,30,7,5.000055566026667,M.USER.APP.7,12500,4167452,15
8702,LINK,64,3,7,5.000055566026667,M.USER.APP.7,12500,4167452,16
8704,LINK,83,70,7,5.000055566026667,M.USER.APP.7,12500,4167452,17
8705,LINK,24,5,8,5.0000388074133335,M.USER.APP.8,12500,2910556,18
8706,LINK,46,2,8,5.0000388074133335,M.USER.APP.8,12500,2910556,19
8707,LINK,16,68,9,5.000026470466667,M.USER.APP.9,12500,1985285,20
8709,LINK,71,2,10,5.000034898733333,M.USER.APP.10,12500,2617405,21
8710,LINK,46,2,11,5.000021404866667,M.USER.APP.11,12500,1605365,22
8711,LINK,61,16,11,5.000021404866667,M.USER.APP.11,12500,1605365,23
8712,LINK,67,27,11,5.000021404866667,M.USER.APP.11,12500,1605365,24
8713,LINK,88,74,11,5.000021404866667,M.USER.APP.11,12500,1605365,25
8714,LINK,96,70,11,5.000021404866667,M.USER.APP.11,12500,1605365,26
8715,LINK,14,2,12,5.0000396870933335,M.USER.APP.12,12500,2976532,27
8716,LINK,55,2,12,5.0000396870933335,M.USER.APP.12,12500,2976532,28
8718,LINK,81,19,12,5.0000396870933335,M.USER.APP.12,12500,2976532,29
8719,LINK,96,4,12,5.0000396870933335,M.USER.APP.12,12500,2976532,30
8720,LINK,24,9,13,5.00002695276,M.USER.APP.13,12500,2021457,31
8721,LINK,55,2,13,5.00002695276,M.USER.APP.13,12500,2021457,32
8722,LINK,61,37,13,5.00002695276,M.USER.APP.13,12500,2021457,33
8723,LINK,64,9,13,5.00002695276,M.USER.APP.13,12500,2021457,34
8725,LINK,88,74,13,5.00002695276,M.USER.APP.13,12500,2021457,35
8729,LINK,81,2,14,5.000058506106667,M.USER.APP.14,12500,4387958,36
8730,LINK,83,70,14,5.000058506106667,M.USER.APP.14,12500,4387958,37
8733,LINK,97,41,14,5.000058506106667,M.USER.APP.14,12500,4387958,38
8734,LINK,98,2,14,5.000058506106667,M.USER.APP.14,12500,4387958,39
8736,LINK,32,20,15,5.000022028946667,M.USER.APP.15,12500,1652171,40
8737,LINK,55,2,15,5.000022028946667,M.USER.APP.15,12500,1652171,41
8738,LINK,62,5,15,5.000022028946667,M.USER.APP.15,12500,1652171,42
8739,LINK,65,29,15,5.000022028946667,M.USER.APP.15,12500,1652171,43
8740,LINK,93,34,15,5.000022028946667,M.USER.APP.15,12500,1652171,44
8745,LINK,62,6,17,5.000042796453333,M.USER.APP.17,12500,3209734,45
8746,LINK,88,28,17,5.000042796453333,M.USER.APP.17,12500,3209734,46
8747,LINK,98,2,17,5.000042796453333,M.USER.APP.17,12500,3209734,47
8748,LINK,52,5,18,5.00003226232,M.USER.APP.18,12500,2419674,48
8750,LINK,9,2,19,5.000049633213333,M.USER.APP.19,12500,3722491,49
5324,LINK,18,76,1,5.000036158733334,1_(3-9),12502.188669275087,2711905,47
8711,LINK,16,5,11,5.000021404866667,M.USER.APP.11,12505.000021404867,1605365,42
8738,LINK,5,24,15,5.000022028946667,M.USER.APP.15,12505.000022028948,1652171,39
8720,LINK,9,33,13,5.00002695276,M.USER.APP.13,12505.00002695276,2021457,36
8722,LINK,37,15,13,5.00002695276,M.USER.APP.13,12505.00002695276,2021457,37
8723,LINK,9,33,13,5.00002695276,M.USER.APP.13,12505.00002695276,2021457,38
8748,LINK,5,90,18,5.00003226232,M.USER.APP.18,12505.00003226232,2419674,37
8709,LINK,2,100,10,1.00002093924,M.USER.APP.10,12505.000034898734,2617405,37
8682,LINK,1,2,1,5.000036175413333,M.USER.APP.1,12505.000036175414,2713156,34
8684,LINK,40,0,1,5.000036175413333,M.USER.APP.1,12505.000036175414,2713156,35
8685,LINK,41,2,1,5.000036175413333,M.USER.APP.1,12505.000036175414,2713156,36
8705,LINK,5,1,8,5.0000388074133335,M.USER.APP.8,12505.000038807413,2910556,33
8706,LINK,2,1,8,5.0000388074133335,M.USER.APP.8,12505.000038807413,2910556,34
8715,LINK,2,12,12,5.0000396870933335,M.USER.APP.12,12505.000039687093,2976532,31
8716,LINK,2,12,12,5.0000396870933335,M.USER.APP.12,12505.000039687093,2976532,32
8719,LINK,4,2,12,5.0000396870933335,M.USER.APP.12,12505.000039687093,2976532,33
8746,LINK,28,0,17,5.000042796453333,M.USER.APP.17,12505.000042796453,3209734,33
8750,LINK,2,100,19,1.000029779928,M.USER.APP.19,12505.000049633214,3722491,32
8700,LINK,30,3,7,5.000055566026667,M.USER.APP.7,12505.000055566026,4167452,30
8704,LINK,70,2,7,5.000055566026667,M.USER.APP.7,12505.000055566026,4167452,31
8711,LINK,5,2,11,5.000021404866667,M.USER.APP.11,12510.000042809734,1605365,25
8748,LINK,90,40,18,5.00003226232,M.USER.APP.18,12510.00006452464,2419674,20
8721,LINK,2,100,13,1.000016171656,M.USER.APP.13,12510.000066639854,2021457,20
8682,LINK,2,26,1,5.000036175413333,M.USER.APP.1,12510.000072350827,2713156,18
8684,LINK,0,2,1,5.000036175413333,M.USER.APP.1,12510.000072350827,2713156,19
8685,LINK,2,26,1,5.000036175413333,M.USER.APP.1,12510.000072350827,2713156,20
8745,LINK,6,86,17,5.000042796453333,M.USER.APP.17,12510.000079126174,3209734,18
8719,LINK,2,12,12,5.0000396870933335,M.USER.APP.12,12510.000079374186,2976532,17
8746,LINK,0,8,17,5.000042796453333,M.USER.APP.17,12510.000085592907,3209734,17
8747,LINK,2,19,17,5.000042796453333,M.USER.APP.17,12510.00010130256,3209734,16
8704,LINK,2,3,7,5.000055566026667,M.USER.APP.7,12510.000111132053,4167452,15
8730,LINK,70,2,14,5.000058506106667,M.USER.APP.14,12510.000114072132,4387958,15
8674,LINK,2,98,16,5.0000338871466665,16_(88-89),12512.78635226398,2541536,15
8725,LINK,74,15,13,5.00002695276,M.USER.APP.13,12515.000084533041,2021457,13
8737,LINK,2,20,15,5.000022028946667,M.USER.APP.15,12515.000088668801,1652171,13
8684,LINK,2,26,1,5.000036175413333,M.USER.APP.1,12515.000108526241,2713156,11
8745,LINK,86,8,17,5.000042796453333,M.USER.APP.17,12515.000121922627,3209734,10
8655,LINK,15,35,13,5.000039744053334,13_(69-70),12520.31110041715,2980804,1
8672,LINK,29,65,16,5.0000338871466665,16_(88-89),12521.545288364321,2541536,2
8749,LINK,61,37,18,5.000054029666667,18_(96-97),12526.892561983472,4052225,0
8749,LINK,61,37,18,5.000042393986667,18_(96-98),12526.892561983472,3179549,1
8749,LINK,37,0,18,5.000054029666667,18_(96-97),12531.892616013138,4052225,1
8687,LINK,7,17,3,5.000057133226667,3_(12-13),12535.827316306399,4284992,2
8687,LINK,7,17,3,5.000034690933333,3_(12-14),12535.827316306399,2601820,3
8687,LINK,7,17,3,5.000038559786667,3_(12-15),12535.827316306399,2891984,4
8687,LINK,7,17,3,5.000022498733333,3_(12-16),12535.827316306399,1687405,5
8687,LINK,7,17,3,5.00003735084,3_(12-20),12535.827316306399,2801313,6
8749,LINK,37,0,18,5.000042393986667,18_(96-98),12536.892658407125,3179549,6
8749,LINK,0,40,18,5.000054029666667,18_(96-97),12536.892670042804,4052225,6
8724,LINK,67,27,13,5.000032906533334,13_(68-69),12537.277372262773,2467990,7
8720,LINK,33,1,13,5.000032906533334,13_(68-69),12538.562693726552,2467990,8
8739,LINK,29,2,15,5.00005192936,15_(81-82),12541.278731706367,3894702,8
8739,LINK,29,2,15,5.000058252146666,15_(81-85),12541.278731706367,4368911,9
8749,LINK,0,40,18,5.000042393986667,18_(96-98),12541.892712436791,3179549,9
8720,LINK,1,25,13,5.000032906533334,13_(68-69),12543.562726633085,2467990,7
8747,LINK,19,21,17,5.000034830733333,17_(92-93),12546.241151293258,2612305,7
8739,LINK,2,11,15,5.00005192936,15_(81-82),12546.278783635727,3894702,7
8671,LINK,37,61,16,5.0000338871466665,16_(88-89),12548.538179191366,2541536,7
8720,LINK,25,27,13,5.000032906533334,13_(68-69),12548.562759539618,2467990,7
8741,LINK,61,37,16,5.0000242222,16_(87-88),12548.710743801654,1816665,8
8739,LINK,2,11,15,5.000058252146666,15_(81-85),12551.278841887874,4368911,5
5392,LINK,26,18,1,5.000036158733334,1_(3-9),12551.295190493402,2711905,6
5392,LINK,26,85,1,5.0000343908,1_(3-4),12551.295190493402,2579310,7
5392,LINK,26,85,1,5.00003339936,1_(3-7),12551.295190493402,2504952,8
7870,LINK,2,57,11,5.000026070133333,11_(60-61),12553.641243936148,1955260,7
7870,LINK,2,59,11,5.00002505032,11_(60-62),12553.641243936148,1878774,8
5392,LINK,18,76,1,5.000036158733334,1_(3-9),12556.295226652135,2711905,4
8726,LINK,52,30,14,5.000029359893333,14_(76-79),12559.688153310104,2201992,3
8744,LINK,98,2,16,5.0000242222,16_(87-88),12561.71727748691,1816665,1
8723,LINK,33,1,13,5.000032906533334,13_(68-69),12567.125333547581,2467990,0
7776,LINK,3,0,2,5.0000529769333335,2_(10-11),12567.495384615388,3973270,1
2122,LINK,3,0,7,5.000056191933333,7_(35-41),12568.286209412168,4214395,2
2122,LINK,3,10,7,5.00002029168,7_(35-37),12568.286209412168,1521876,3
8742,LINK,65,29,16,5.0000242222,16_(87-88),12568.336231884057,1816665,4
8723,LINK,1,25,13,5.000032906533334,13_(68-69),12572.125366454115,2467990,4
7776,LINK,0,54,2,5.0000529769333335,2_(10-11),12572.49543759232,3973270,4
8683,LINK,74,15,1,5.000036158733334,1_(3-9),12574.120455023582,2711905,3
8683,LINK,74,15,1,5.0000343908,1_(3-4),12574.120455023582,2579310,4
8683,LINK,74,15,1,5.00003339936,1_(3-7),12574.120455023582,2504952,5
8723,LINK,25,27,13,5.000032906533334,13_(68-69),12577.125399360648,2467990,5
8683,LINK,15,49,1,5.000036158733334,1_(3-9),12579.120491182315,2711905,3
8694,LINK,10,0,5,5.00004430268,5_(24-25),12580.069337442219,3322701,4
8694,LINK,10,0,5,5.000039752626667,5_(24-26),12580.069337442219,2981447,5
8694,LINK,10,0,5,5.000023488946667,5_(24-27),12580.069337442219,1761671,6
8694,LINK,10,0,5,5.000032611146667,5_(24-28),12580.069337442219,2445836,7
8722,LINK,15,35,13,5.000039744053334,13_(69-70),12583.196274835755,2980804,7
8683,LINK,15,49,1,5.0000343908,1_(3-4),12584.120525573115,2579310,7
8683,LINK,15,49,1,5.00003339936,1_(3-7),12589.120558972474,2504952,4
8353,LINK,71,2,7,5.000056191933333,7_(35-41),12597.574370709353,4214395,1
8353,LINK,71,3,7,5.0000367192,7_(35-36),12597.574370709353,2753940,2
8751,LINK,20,36,0,5.00004439524,M.USER.APP.0,12600,3329643,3
8752,LINK,33,1,1,5.000036175413333,M.USER.APP.1,12600,2713156,4
8753,LINK,88,74,1,5.000036175413333,M.USER.APP.1,12600,2713156,5
8754,LINK,93,40,1,5.000036175413333,M.USER.APP.1,12600,2713156,6
8755,LINK,97,41,1,5.000036175413333,M.USER.APP.1,12600,2713156,7
8757,LINK,38,7,3,5.000030384773333,M.USER.APP.3,12600,2278858,8
8767,LINK,62,6,6,5.00003632972,M.USER.APP.6,12600,2724729,9
8769,LINK,98,81,6,5.00003632972,M.USER.APP.6,12600,2724729,10
8770,LINK,52,30,7,5.000055566026667,M.USER.APP.7,12600,4167452,11
8772,LINK,64,3,7,5.000055566026667,M.USER.APP.7,12600,4167452,12
8774,LINK,83,70,7,5.000055566026667,M.USER.APP.7,12600,4167452,13
8775,LINK,24,5,8,5.0000388074133335,M.USER.APP.8,12600,2910556,14
8776,LINK,46,2,8,5.0000388074133335,M.USER.APP.8,12600,2910556,15
8777,LINK,16,68,9,5.000026470466667,M.USER.APP.9,12600,1985285,16
8779,LINK,71,2,10,5.000034898733333,M.USER.APP.10,12600,2617405,17
8780,LINK,46,2,11,5.000021404866667,M.USER.APP.11,12600,1605365,18
8781,LINK,61,16,11,5.000021404866667,M.USER.APP.11,12600,1605365,19
8782,LINK,67,27,11,5.000021404866667,M.USER.APP.11,12600,1605365,20
8783,LINK,88,74,11,5.000021404866667,M.USER.APP.11,12600,1605365,21
8784,LINK,96,70,11,5.000021404866667,M.USER.APP.11,12600,1605365,22
8785,LINK,14,2,12,5.0000396870933335,M.USER.APP.12,12600,2976532,23
8786,LINK,55,2,12,5.0000396870933335,M.USER.APP.12,12600,2976532,24
8788,LINK,81,19,12,5.0000396870933335,M.USER.APP.12,12600,2976532,25
8789,LINK,96,4,12,5.0000396870933335,M.USER.APP.12,12600,2976532,26
8790,LINK,24,9,13,5.00002695276,M.USER.APP.13,12600,2021457,27
8791,LINK,55,2,13,5.00002695276,M.USER.APP.13,12600,2021457,28
8792,LINK,61,37,13,5.00002695276,M.USER.APP.13,12600,2021457,29
8793,LINK,64,9,13,5.00002695276,M.USER.APP.13,12600,2021457,30
8795,LINK,88,74,13,5.00002695276,M.USER.APP.13,12600,2021457,31
8799,LINK,81,2,14,5.000058506106667,M.USER.APP.14,12600,4387958,32
8800,LINK,83,70,14,5.000058506106667,M.USER.APP.14,12600,4387958,33
8803,LINK,97,41,14,5.000058506106667,M.USER.APP.14,12600,4387958,34
8804,LINK,98,2,14,5.000058506106667,M.USER.APP.14,12600,4387958,35
8806,LINK,32,20,15,5.000022028946667,M.USER.APP.15,12600,1652171,36
8807,LINK,55,2,15,5.000022028946667,M.USER.APP.15,12600,1652171,37
8808,LINK,62,5,15,5.000022028946667,M.USER.APP.15,12600,1652171,38
8809,LINK,65,29,15,5.000022028946667,M.USER.APP.15,12600,1652171,39
8810,LINK,93,34,15,5.000022028946667,M.USER.APP.15,12600,1652171,40
8815,LINK,62,6,17,5.000042796453333,M.USER.APP.17,12600,3209734,41
8816,LINK,88,28,17,5.000042796453333,M.USER.APP.17,12600,3209734,42
8817,LINK,98,2,17,5.000042796453333,M.USER.APP.17,12600,3209734,43
8818,LINK,52,5,18,5.00003226232,M.USER.APP.18,12600,2419674,44
8820,LINK,9,2,19,5.000049633213333,M.USER.APP.19,12600,3722491,45
8353,LINK,2,0,7,5.000056191933333,7_(35-41),12602.574426901287,4214395,43
8781,LINK,16,5,11,5.000021404866667,M.USER.APP.11,12605.000021404867,1605365,41
8808,LINK,5,24,15,5.000022028946667,M.USER.APP.15,12605.000022028948,1652171,38
8790,LINK,9,33,13,5.00002695276,M.USER.APP.13,12605.00002695276,2021457,35
8792,LINK,37,15,13,5.00002695276,M.USER.APP.13,12605.00002695276,2021457,36
8793,LINK,9,33,13,5.00002695276,M.USER.APP.13,12605.00002695276,2021457,37
8818,LINK,5,90,18,5.00003226232,M.USER.APP.18,12605.00003226232,2419674,36
8752,LINK,1,2,1,5.000036175413333,M.USER.APP.1,12605.000036175414,2713156,33
8754,LINK,40,0,1,5.000036175413333,M.USER.APP.1,12605.000036175414,2713156,34
8755,LINK,41,2,1,5.000036175413333,M.USER.APP.1,12605.000036175414,2713156,35
8775,LINK,5,1,8,5.0000388074133335,M.USER.APP.8,12605.000038807413,2910556,32
8776,LINK,2,1,8,5.0000388074133335,M.USER.APP.8,12605.000038807413,2910556,33
8785,LINK,2,12,12,5.0000396870933335,M.USER.APP.12,12605.000039687093,2976532,30
8786,LINK,2,12,12,5.0000396870933335,M.USER.APP.12,12605.000039687093,2976532,31
8789,LINK,4,2,12,5.0000396870933335,M.USER.APP.12,12605.000039687093,2976532,32
8816,LINK,28,0,17,5.000042796453333,M.USER.APP.17,12605.000042796453,3209734,32
8820,LINK,2,100,19,1.000029779928,M.USER.APP.19,12605.000049633214,3722491,31
8770,LINK,30,3,7,5.000055566026667,M.USER.APP.7,12605.000055566026,4167452,29
8774,LINK,70,2,7,5.000055566026667,M.USER.APP.7,12605.000055566026,4167452,30
5395,LINK,26,18,1,5.000036158733334,1_(3-9),12605.40174787045,2711905,29
5395,LINK,26,85,1,5.0000343908,1_(3-4),12605.40174787045,2579310,30
5395,LINK,26,85,1,5.00003339936,1_(3-7),12605.40174787045,2504952,31
2471,LINK,55,5,7,5.000056191933333,7_(35-41),12607.114503816798,4214395,31
2471,LINK,55,5,7,5.0000367192,7_(35-36),12607.114503816798,2753940,32
2471,LINK,55,5,7,5.00002029168,7_(35-37),12607.114503816798,1521876,33
8779,LINK,2,100,10,1.00002093924,M.USER.APP.10,12607.57446180002,2617405,33
7871,LINK,2,57,11,5.000026070133333,11_(60-61),12608.993894984238,1955260,32
7871,LINK,2,59,11,5.00002505032,11_(60-62),12608.993894984238,1878774,33
8781,LINK,5,2,11,5.000021404866667,M.USER.APP.11,12610.000042809734,1605365,33
8818,LINK,90,40,18,5.00003226232,M.USER.APP.18,12610.00006452464,2419674,28
8791,LINK,2,100,13,1.000016171656,M.USER.APP.13,12610.000066639854,2021457,28
8752,LINK,2,26,1,5.000036175413333,M.USER.APP.1,12610.000072350827,2713156,26
8754,LINK,0,2,1,5.000036175413333,M.USER.APP.1,12610.000072350827,2713156,27
8755,LINK,2,26,1,5.000036175413333,M.USER.APP.1,12610.000072350827,2713156,28
8815,LINK,6,86,17,5.000042796453333,M.USER.APP.17,12610.000079126174,3209734,26
8789,LINK,2,12,12,5.0000396870933335,M.USER.APP.12,12610.000079374186,2976532,25
8816,LINK,0,8,17,5.000042796453333,M.USER.APP.17,12610.000085592907,3209734,25
8817,LINK,2,19,17,5.000042796453333,M.USER.APP.17,12610.00010130256,3209734,24
8774,LINK,2,3,7,5.000055566026667,M.USER.APP.7,12610.000111132053,4167452,23
8800,LINK,70,2,14,5.000058506106667,M.USER.APP.14,12610.000114072132,4387958,23
5395,LINK,18,76,1,5.000036158733334,1_(3-9),12610.401784029184,2711905,22
8744,LINK,2,98,16,5.0000338871466665,16_(88-89),12612.78635226398,2541536,21
8795,LINK,74,15,13,5.00002695276,M.USER.APP.13,12615.000084533041,2021457,17
8807,LINK,2,20,15,5.000022028946667,M.USER.APP.15,12615.000088668801,1652171,17
8754,LINK,2,26,1,5.000036175413333,M.USER.APP.1,12615.000108526241,2713156,15
8815,LINK,86,8,17,5.000042796453333,M.USER.APP.17,12615.000121922627,3209734,14
2280,LINK,27,67,13,5.000048089213333,13_(69-73),12619.949362841293,3606691,7
2280,LINK,27,67,13,5.000039744053334,13_(69-70),12619.949362841293,2980804,8
8725,LINK,15,35,13,5.000039744053334,13_(69-70),12620.31110041715,2980804,4
8742,LINK,29,65,16,5.0000338871466665,16_(88-89),12621.545288364321,2541536,5
8819,LINK,61,37,18,5.000054029666667,18_(96-97),12626.892561983472,4052225,1
8819,LINK,61,37,18,5.000042393986667,18_(96-98),12626.892561983472,3179549,2
8819,LINK,37,0,18,5.000054029666667,18_(96-97),12631.892616013138,4052225,1
8757,LINK,7,17,3,5.000057133226667,3_(12-13),12635.827316306399,4284992,2
8757,LINK,7,17,3,5.000034690933333,3_(12-14),12635.827316306399,2601820,3
8757,LINK,7,17,3,5.000038559786667,3_(12-15),12635.827316306399,2891984,4
8757,LINK,7,17,3,5.000022498733333,3_(12-16),12635.827316306399,1687405,5
8757,LINK,7,17,3,5.00003735084,3_(12-20),12635.827316306399,2801313,6
8819,LINK,37,0,18,5.000042393986667,18_(96-98),12636.892658407125,3179549,6
8819,LINK,0,40,18,5.000054029666667,18_(96-97),12636.892670042804,4052225,6
8794,LINK,67,27,13,5.000032906533334,13_(68-69),12637.277372262773,2467990,7
8790,LINK,33,1,13,5.000032906533334,13_(68-69),12638.562693726552,2467990,8
8809,LINK,29,2,15,5.00005192936,15_(81-82),12641.278731706367,3894702,8
8809,LINK,29,2,15,5.000058252146666,15_(81-85),12641.278731706367,4368911,9
8819,LINK,0,40,18,5.000042393986667,18_(96-98),12641.892712436791,3179549,9
8790,LINK,1,25,13,5.000032906533334,13_(68-69),12643.562726633085,2467990,7
8817,LINK,19,21,17,5.000034830733333,17_(92-93),12646.241151293258,2612305,7
8809,LINK,2,11,15,5.00005192936,15_(81-82),12646.278783635727,3894702,7
8741,LINK,37,61,16,5.0000338871466665,16_(88-89),12648.538179191366,2541536,7
8790,LINK,25,27,13,5.000032906533334,13_(68-69),12648.562759539618,2467990,7
8811,LINK,61,37,16,5.0000242222,16_(87-88),12648.710743801654,1816665,8
8809,LINK,2,11,15,5.000058252146666,15_(81-85),12651.278841887874,4368911,5
5394,LINK,26,18,1,5.000036158733334,1_(3-9),12659.508305247498,2711905,1
5394,LINK,26,85,1,5.0000343908,1_(3-4),12659.508305247498,2579310,2
5394,LINK,26,85,1,5.00003339936,1_(3-7),12659.508305247498,2504952,3
8796,LINK,52,30,14,5.000029359893333,14_(76-79),12659.688153310104,2201992,4
8814,LINK,98,2,16,5.0000242222,16_(87-88),12661.71727748691,1816665,4
7940,LINK,2,57,11,5.000026070133333,11_(60-61),12664.346546032328,1955260,5
7940,LINK,2,59,11,5.00002505032,11_(60-62),12664.346546032328,1878774,6
5394,LINK,18,76,1,5.000036158733334,1_(3-9),12664.508341406232,2711905,5
8793,LINK,33,1,13,5.000032906533334,13_(68-69),12667.125333547581,2467990,4
8812,LINK,65,29,16,5.0000242222,16_(87-88),12668.336231884057,1816665,5
8793,LINK,1,25,13,5.000032906533334,13_(68-69),12672.125366454115,2467990,1
8753,LINK,74,15,1,5.000036158733334,1_(3-9),12674.120455023582,2711905,1
8753,LINK,74,15,1,5.0000343908,1_(3-4),12674.120455023582,2579310,2
8753,LINK,74,15,1,5.00003339936,1_(3-7),12674.120455023582,2504952,3
8793,LINK,25,27,13,5.000032906533334,13_(68-69),12677.125399360648,2467990,3
7846,LINK,3,0,2,5.0000529769333335,2_(10-11),12678.812307692311,3973270,4
8753,LINK,15,49,1,5.000036158733334,1_(3-9),12679.120491182315,2711905,4
8764,LINK,10,0,5,5.00004430268,5_(24-25),12680.069337442219,3322701,5
8764,LINK,10,0,5,5.000039752626667,5_(24-26),12680.069337442219,2981447,6
8764,LINK,10,0,5,5.000023488946667,5_(24-27),12680.069337442219,1761671,7
8764,LINK,10,0,5,5.000032611146667,5_(24-28),12680.069337442219,2445836,8
8792,LINK,15,35,13,5.000039744053334,13_(69-70),12683.196274835755,2980804,8
7846,LINK,0,54,2,5.0000529769333335,2_(10-11),12683.812360669244,3973270,8
8753,LINK,15,49,1,5.0000343908,1_(3-4),12684.120525573115,2579310,8
8753,LINK,15,49,1,5.00003339936,1_(3-7),12689.120558972474,2504952,4
3808,LINK,38,7,10,5.000037647586667,10_(52-56),12694.345238095246,2823569,2
3808,LINK,38,7,10,5.000021675146667,10_(52-57),12694.345238095246,1625636,3
3808,LINK,38,7,10,5.00005956884,10_(52-53),12694.345238095246,4467663,4
3808,LINK,38,7,10,5.000047677173334,10_(52-55),12694.345238095246,3575788,5
8821,LINK,20,36,0,5.00004439524,M.USER.APP.0,12700,3329643,4
8822,LINK,33,1,1,5.000036175413333,M.USER.APP.1,12700,2713156,5
8823,LINK,88,74,1,5.000036175413333,M.USER.APP.1,12700,2713156,6
8824,LINK,93,40,1,5.000036175413333,M.USER.APP.1,12700,2713156,7
8825,LINK,97,41,1,5.000036175413333,M.USER.APP.1,12700,2713156,8
8827,LINK,38,7,3,5.000030384773333,M.USER.APP.3,12700,2278858,9
8837,LINK,62,6,6,5.00003632972,M.USER.APP.6,12700,2724729,10
8839,LINK,98,81,6,5.00003632972,M.USER.APP.6,12700,2724729,11
8840,LINK,52,30,7,5.000055566026667,M.USER.APP.7,12700,4167452,12
8842,LINK,64,3,7,5.000055566026667,M.USER.APP.7,12700,4167452,13
8844,LINK,83,70,7,5.000055566026667,M.USER.APP.7,12700,4167452,14
8845,LINK,24,5,8,5.0000388074133335,M.USER.APP.8,12700,2910556,15
8846,LINK,46,2,8,5.0000388074133335,M.USER.APP.8,12700,2910556,16
8847,LINK,16,68,9,5.000026470466667,M.USER.APP.9,12700,1985285,17
8849,LINK,71,2,10,5.000034898733333,M.USER.APP.10,12700,2617405,18
8850,LINK,46,2,11,5.000021404866667,M.USER.APP.11,12700,1605365,19
8851,LINK,61,16,11,5.000021404866667,M.USER.APP.11,12700,1605365,20
8852,LINK,67,27,11,5.000021404866667,M.USER.APP.11,12700,1605365,21
8853,LINK,88,74,11,5.000021404866667,M.USER.APP.11,12700,1605365,22
8854,LINK,96,70,11,5.000021404866667,M.USER.APP.11,12700,1605365,23
8855,LINK,14,2,12,5.0000396870933335,M.USER.APP.12,12700,2976532,24
8856,LINK,55,2,12,5.0000396870933335,M.USER.APP.12,12700,2976532,25
8858,LINK,81,19,12,5.0000396870933335,M.USER.APP.12,12700,2976532,26
8859,LINK,96,4,12,5.0000396870933335,M.USER.APP.12,12700,2976532,27
8860,LINK,24,9,13,5.00002695276,M.USER.APP.13,12700,2021457,28
8861,LINK,55,2,13,5.00002695276,M.USER.APP.13,12700,2021457,29
8862,LINK,61,37,13,5.00002695276,M.USER.APP.13,12700,2021457,30
8863,LINK,64,9,13,5.00002695276,M.USER.APP.13,12700,2021457,31
8865,LINK,88,74,13,5.00002695276,M.USER.APP.13,12700,2021457,32
8869,LINK,81,2,14,5.000058506106667,M.USER.APP.14,12700,4387958,33
8870,LINK,83,70,14,5.000058506106667,M.USER.APP.14,12700,4387958,34
