id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
63,COMP_M,16,16_87,M.USER.APP.16,62,161,88,17,None,53.94965675057208,178.94988043063876,232.89953718121083,100.0,130.00029689142667
4,COMP_M,1,1_4,1_(3-4),73,74,34,82,1_3,92.76494023904382,179.72525874625933,272.49019898530315,154.72508325639262,179.72525874625933
7,COMP_M,3,3_14,3_(12-14),82,84,41,56,3_12,24.412197686645637,179.90511493962782,204.31731262627346,159.9049537336012,179.90511493962782
7,COMP_M,3,3_15,3_(12-15),82,85,41,9,3_12,67.17079207920793,179.90512267733453,247.07591475654246,159.9049537336012,179.90512267733453
70,COMP_M,19,19_103,19_(102-103),174,175,33,13,19_102,32.52625937834941,180.69930486818717,213.22556424653658,165.6991547786272,180.69930486818717
21,COMP_M,7,7_36,7_(35-36),105,106,35,22,7_35,83.87055837563452,183.2633263398982,267.13388471553276,168.26319670956485,183.2633263398982
4,COMP_M,1,1_7,1_(3-7),73,77,34,99,1_3,69.40768094534712,184.72529016273933,254.13297110808645,154.72508325639262,184.72529016273933
1,COMP_M,0,0_1,0_(0-1),70,71,19,51,0_0,112.46388888888889,184.89223651741523,297.3561254063041,174.89217512141525,184.89223651741523
7,COMP_M,3,3_16,3_(12-16),82,86,41,3,3_12,90.28615384615385,184.90512911501452,275.1912829611684,159.9049537336012,184.90512911501452
7,COMP_M,3,3_19,3_(12-19),82,89,41,2,3_12,35.838471023427864,184.9051390163212,220.74361003974906,159.9049537336012,184.9051390163212
21,COMP_M,7,7_41,7_(35-41),105,111,35,9,7_35,33.84034653465346,184.90517886926787,218.74552540392133,168.26319670956485,184.90517886926787
69,COMP_M,18,18_97,18_(96-97),166,167,37,66,18_96,123.98341232227489,186.07126034116772,310.0546726634426,171.0710982521677,186.07126034116772
25,COMP_M,8,8_45,8_(43-45),113,115,29,0,8_43,41.98777777777778,189.91571645190163,231.9034942296794,165.85556148579442,175.85568060960773
39,COMP_M,12,12_63,M.USER.APP.12,38,137,96,50,None,74.97068965517241,189.9708087164524,264.9414983716248,100.0,120.00015874837334
17,COMP_M,6,6_30,6_(29-30),102,103,90,40,6_29,40.76236044657097,189.98603594864443,230.7483963952154,178.44715946086689,183.4472189027869
21,COMP_M,7,7_37,7_(35-37),105,107,35,44,7_35,21.9868154158215,193.26340160615152,215.25021702197301,168.26319670956485,193.26340160615152
25,COMP_M,8,8_46,8_(43-46),113,116,29,20,8_43,40.6453125,193.5732473226439,234.2185598226439,165.85556148579442,180.85567675812777
29,COMP_M,10,10_52,M.USER.APP.10,28,122,71,90,None,68.61474435196195,193.6149245695753,262.22966892153727,100.0,140.00028777578666
28,COMP_M,10,10_54,10_(52-54),122,124,90,90,10_52,48.93103448275862,193.6149245695753,242.5459590523339,193.6149245695753,193.6149245695753
61,COMP_M,16,16_88,16_(87-88),161,157,17,84,16_87,91.7985257985258,193.9499530972388,285.7484788957646,178.94988043063876,193.9499530972388
61,COMP_M,16,16_91,16_(87-91),161,160,17,25,16_87,178.40425531914894,193.95002041591874,372.3542757350677,178.94988043063876,193.95002041591874
51,COMP_M,14,14_76,M.USER.APP.14,50,147,87,2,None,42.24537607891492,194.49085035102985,236.73622642994476,100.0,115.00013085693332
7,COMP_M,3,3_20,3_(12-20),82,90,41,14,3_12,83.41795665634675,194.90521371800116,278.3231703743479,159.9049537336012,194.90521371800116
69,COMP_M,18,18_100,18_(96-100),166,170,37,64,18_96,155.52592592592592,196.07128915094103,351.597215076867,171.0710982521677,196.07128915094103
69,COMP_M,18,18_98,18_(96-98),166,168,37,94,18_96,178.8086642599278,196.07132185778102,374.8799861177088,171.0710982521677,196.07132185778102
1,COMP_M,0,0_2,0_(0-2),70,72,19,28,0_0,150.46978021978023,198.2634894580449,348.7332696778251,174.89217512141525,198.2634894580449
16,COMP_M,6,6_34,6_(30-34),103,101,40,1,6_30,90.36470588235294,199.98614652200445,290.3508524043574,189.98603594864443,199.98614652200445
16,COMP_M,6,6_32,6_(30-32),103,99,40,20,6_30,37.45,199.98614991205778,237.43614991205777,189.98603594864443,199.98614991205778
8,COMP_M,4,4_21,M.USER.APP.4,7,91,14,74,None,88.91099476439791,203.9111134308779,292.8221081952758,100.0,120.00015822197332
3,COMP_M,1,1_3,M.USER.APP.1,2,73,88,34,None,49.72504708097929,204.45013033737192,254.1751774183512,100.0,120.00014470165331
48,COMP_M,14,14_77,14_(76-77),147,148,2,86,14_76,39.83307332293292,204.4909608512432,244.32403417417612,194.49085035102985,204.4909608512432
16,COMP_M,6,6_31,6_(30-31),103,104,40,48,6_30,126.36744186046512,204.98616602232443,331.35360788278956,189.98603594864443,204.98616602232443
140,COMP_M,19,19_102,M.USER.APP.19,69,174,9,33,None,60.69910514541387,205.00004963321334,265.6991547786272,200.0,205.00004963321334
58,COMP_M,15,15_81,M.USER.APP.15,57,151,62,13,None,30.135048231511256,205.40521078137377,235.54025901288503,100.0,145.00041700954668
28,COMP_M,10,10_56,10_(52-56),122,126,90,9,10_52,37.741336633663366,208.61503751233533,246.3563741459987,193.6149245695753,208.61503751233533
48,COMP_M,14,14_79,14_(76-79),147,150,2,61,14_76,37.21384297520661,209.4909384307099,246.7047814059165,194.49085035102985,209.4909384307099
38,COMP_M,12,12_65,12_(63-65),137,134,50,78,12_63,43.85767326732673,209.97097983815908,253.8286531054858,189.9708087164524,209.97097983815908
38,COMP_M,12,12_64,12_(63-64),137,133,50,28,12_63,139.75,209.9710352894658,349.7210352894658,189.9708087164524,209.9710352894658
76,COMP_M,2,2_10,M.USER.APP.2,5,80,3,4,None,56.79434850863422,210.00007575136,266.79442425999423,200.0,210.00007575136
96,COMP_M,8,8_43,M.USER.APP.8,25,113,46,29,None,27.927741935483873,210.0000776148267,237.92781955031057,200.0,210.0000776148267
71,COMP_M,0,0_0,M.USER.APP.0,0,70,20,19,None,64.89208633093526,210.00008879048,274.8921751214152,200.0,210.00008879048
19,COMP_M,6,6_29,M.USER.APP.6,18,102,98,90,None,34.22354340071344,212.6707028615803,246.89424626229373,100.0,130.00021654733334
28,COMP_M,10,10_57,10_(52-57),122,127,90,49,10_52,104.35818181818182,213.61501127016192,317.97319308834375,193.6149245695753,213.61501127016192
28,COMP_M,10,10_53,10_(52-53),122,123,90,44,10_52,39.21399594320487,213.61514092368196,252.82913686688684,193.6149245695753,213.61514092368196
97,COMP_M,9,9_48,M.USER.APP.9,26,118,16,4,None,93.42229199372056,215.00007941140004,308.4223714051206,200.0,215.00007941140004
77,COMP_M,3,3_12,M.USER.APP.3,6,82,38,41,None,44.904862579281186,215.00009115432002,259.9049537336012,200.0,215.00009115432002
22,COMP_M,7,7_35,M.USER.APP.7,21,105,64,35,None,48.26299045599151,216.52618716555637,264.7891776215479,100.0,130.0003173856267
28,COMP_M,10,10_55,10_(52-55),122,125,90,74,10_52,87.15968586387434,218.61513695341532,305.77482281728965,193.6149245695753,218.61513695341532
2,COMP_M,1,1_8,1_(3-8),73,78,34,17,1_3,23.983981693363845,219.45024292065193,243.43422461401576,204.45013033737192,219.45024292065193
12,COMP_M,4,4_22,4_(21-22),91,92,74,28,4_21,108.54395604395604,220.00016095530668,328.5441169992627,203.9111134308779,220.00016095530668
135,COMP_M,17,17_92,M.USER.APP.17,64,162,62,97,None,26.586734693877553,220.00017118581331,246.58690587969087,200.0,220.00017118581331
70,COMP_M,19,19_105,19_(103-105),175,173,13,40,19_103,76.68580542264753,223.22567090672322,299.91147632937077,213.22556424653658,223.22567090672322
27,COMP_M,9,9_49,9_(48-49),118,119,4,80,9_48,115.5688622754491,223.42250490900054,338.99136718444964,208.42237140512054,223.42250490900054
70,COMP_M,19,19_104,19_(103-104),175,172,13,91,19_103,54.86977886977887,228.22568719765658,283.09546606743544,213.22556424653658,228.22568719765658
18,COMP_M,6,6_30,6_(29-30),102,103,90,40,6_29,40.76236044657097,230.7483963952154,271.51075684178636,212.6707028615803,217.6707623035003
40,COMP_M,13,13_68,M.USER.APP.13,39,138,24,58,None,111.5065502183406,231.50665248148727,343.01320269982784,100.0,120.00011966569332
23,COMP_M,7,7_41,7_(35-41),105,111,35,9,7_35,33.84034653465346,231.52635574135638,265.36670227600985,216.52618716555637,231.52635574135638
62,COMP_M,16,16_87,M.USER.APP.16,61,161,65,17,None,53.94965675057208,232.89953718121083,286.8491939317829,100.0,140.00033342896006
84,COMP_M,5,5_24,M.USER.APP.5,13,94,10,70,None,119.73502304147465,234.73508696019465,354.4701100016693,200.0,215.00006391872
60,COMP_M,15,15_82,15_(81-82),151,152,13,88,15_81,69.80912162162163,234.94444365741293,304.75356527903455,175.2701625498625,198.26351681087158
57,COMP_M,15,15_81,M.USER.APP.15,56,151,55,13,None,30.135048231511256,235.54025901288503,265.67530724439627,100.0,150.00043903849334
54,COMP_M,14,14_76,M.USER.APP.14,53,147,98,2,None,42.24537607891492,236.73622642994476,278.9816025088597,100.0,115.00013439132
139,COMP_M,18,18_96,M.USER.APP.18,68,166,61,37,None,66.07106598984771,237.1421642420154,303.2132302318631,200.0,205.00003226232
95,COMP_M,8,8_43,M.USER.APP.8,24,113,24,29,None,27.927741935483873,237.92781955031057,265.85556148579445,200.0,218.61515896966867
17,COMP_M,6,6_32,6_(30-32),103,99,40,20,6_30,37.45,240.74851035862875,278.19851035862877,230.7483963952154,240.74851035862875
23,COMP_M,7,7_37,7_(35-37),105,107,35,44,7_35,21.9868154158215,241.52634095172968,263.5131563675512,216.52618716555637,241.52634095172968
44,COMP_M,13,13_69,13_(68-69),138,139,58,55,13_68,189.49618320610688,246.50675120108727,436.0029344071942,231.50665248148727,246.50675120108727
136,COMP_M,17,17_92,M.USER.APP.17,65,162,88,97,None,26.586734693877553,246.58690587969087,273.17364057356843,200.0,225.00021398226664
51,COMP_M,14,14_77,14_(76-77),147,148,2,86,14_76,39.83307332293292,246.7363369301581,286.569410253091,236.73622642994476,246.7363369301581
15,COMP_M,6,6_29,M.USER.APP.6,14,102,32,90,None,34.22354340071344,246.89424626229373,281.11778966300716,100.0,135.00025287705333
25,COMP_M,8,8_47,8_(43-47),113,117,29,34,8_43,79.9623352165725,247.20796002515414,327.17029524172665,165.85556148579442,190.85575838263443
16,COMP_M,6,6_33,6_(32-33),99,100,20,78,6_32,35.44183168316832,247.4362014817911,282.87803316495945,237.43614991205777,247.4362014817911
60,COMP_M,15,15_85,15_(81-85),151,155,13,80,15_81,88.46706586826348,248.6023549430547,337.0694208113182,175.2701625498625,190.27033730630248
96,COMP_M,8,8_46,8_(43-46),113,116,29,20,8_43,40.6453125,252.9279348226439,293.5732473226439,237.92781955031057,252.9279348226439
96,COMP_M,8,8_45,8_(43-45),113,115,29,0,8_43,41.98777777777778,253.61545430818865,295.6032320859664,237.92781955031057,253.61545430818865
2,COMP_M,1,1_7,1_(3-7),73,77,34,99,1_3,69.40768094534712,254.13297110808645,323.5406520534336,204.45013033737192,234.45033724371862
5,COMP_M,1,1_3,M.USER.APP.1,4,73,97,34,None,49.72504708097929,254.1751774183512,303.9002244993305,100.0,125.00018087706664
14,COMP_M,5,5_27,5_(24-27),94,97,70,26,5_24,65.0860655737705,254.73521799339466,319.82128356716515,234.73508696019465,254.73521799339466
56,COMP_M,15,15_84,15_(82-84),152,154,88,97,15_82,59.93265306122449,254.94458036167958,314.87723342290406,234.94444365741293,254.94458036167958
56,COMP_M,15,15_83,15_(82-83),152,153,88,11,15_82,249.1629213483146,254.94460570167956,504.10752704999413,234.94444365741293,254.94460570167956
51,COMP_M,14,14_79,14_(76-79),147,150,2,61,14_76,37.21384297520661,255.00042150864,292.2142644838466,236.73622642994476,255.00042150864
14,COMP_M,5,5_25,5_(24-25),94,95,70,18,5_24,47.50815850815851,255.00045139421331,302.5086099023718,234.73508696019465,255.00045139421331
25,COMP_M,8,8_44,8_(43-44),113,114,29,66,8_43,102.69431279620854,255.62226688539903,358.31657968160755,165.85556148579442,180.8556960246744
7,COMP_M,3,3_17,3_(15-17),85,87,9,98,3_15,55.10732984293194,257.0759757786225,312.18330562155444,247.07591475654246,257.0759757786225
7,COMP_M,3,3_18,3_(15-18),85,88,9,23,3_15,179.77227722772278,257.0760289829958,436.8483062107186,247.07591475654246,257.0760289829958
28,COMP_M,10,10_58,10_(54-58),124,128,90,14,10_54,39.128482972136226,257.54613312541386,296.6746160975501,242.5459590523339,257.54613312541386
98,COMP_M,10,10_52,M.USER.APP.10,27,122,38,90,None,68.61474435196195,262.22966892153727,330.8444132734992,200.0,225.0001802176133
29,COMP_M,10,10_54,10_(52-54),122,124,90,90,10_52,48.93103448275862,262.22966892153727,311.1607034042959,262.22966892153727,262.22966892153727
14,COMP_M,5,5_28,5_(24-28),94,98,70,94,5_24,153.19494584837545,264.7352923378879,417.9302381862634,234.73508696019465,264.7352923378879
20,COMP_M,7,7_35,M.USER.APP.7,19,105,52,35,None,48.26299045599151,264.7891776215479,313.05216807753936,100.0,140.00039498060002
35,COMP_M,12,12_63,M.USER.APP.12,34,137,14,50,None,74.97068965517241,264.9414983716248,339.9121880267972,100.0,125.00019843546667
14,COMP_M,5,5_26,5_(24-26),94,96,70,45,5_24,66.55813953488372,265.00054057269335,331.55868010757706,234.73508696019465,265.00054057269335
55,COMP_M,15,15_81,M.USER.APP.15,54,151,24,13,None,30.135048231511256,265.67530724439627,295.8103554759075,100.0,155.00046106744
23,COMP_M,7,7_36,7_(35-36),105,106,35,22,7_35,83.87055837563452,267.13388471553276,351.0044430911673,216.52618716555637,231.52631679588973
56,COMP_M,15,15_86,15_(85-86),155,156,80,93,15_85,146.58841463414635,268.60249525558805,415.19090988973437,248.6023549430547,268.60249525558805
3,COMP_M,1,1_8,1_(3-8),73,78,34,17,1_3,23.983981693363845,269.17529000163125,293.1592716949951,254.1751774183512,269.17529000163125
19,COMP_M,6,6_30,6_(29-30),102,103,90,40,6_29,40.76236044657097,271.51075684178636,312.27311728835735,246.89424626229373,251.89430570421374
2,COMP_M,1,1_4,1_(3-4),73,74,34,82,1_3,92.76494023904382,272.49019898530315,365.255139224347,204.45013033737192,229.45030582723862
137,COMP_M,17,17_92,M.USER.APP.17,66,162,98,97,None,26.586734693877553,273.17364057356843,299.76037526744597,200.0,235.00032122149332
77,COMP_M,3,3_13,3_(12-13),82,83,41,86,3_12,34.33541341653666,274.9051251332812,309.24053854981787,259.9049537336012,274.9051251332812
76,COMP_M,2,2_11,2_(10-11),80,81,4,45,2_10,68.34651162790698,276.79453021386087,345.14104184176784,266.79442425999423,276.79453021386087
29,COMP_M,10,10_56,10_(52-56),122,126,90,9,10_52,37.741336633663366,277.2297818642973,314.9711184979607,262.22966892153727,277.2297818642973
53,COMP_M,14,14_76,M.USER.APP.14,52,147,97,2,None,42.24537607891492,278.9816025088597,321.2269785877746,100.0,115.00015318762667
77,COMP_M,3,3_14,3_(12-14),82,84,41,56,3_12,24.412197686645637,279.9051149396278,304.31731262627346,259.9049537336012,279.9051149396278
86,COMP_M,6,6_29,M.USER.APP.6,15,102,46,90,None,34.22354340071344,281.11778966300716,315.3413330637206,200.0,210.00007265943998
77,COMP_M,3,3_15,3_(12-15),82,85,41,9,3_12,67.17079207920793,282.229820424084,349.4006125032919,259.9049537336012,282.229820424084
18,COMP_M,6,6_32,6_(30-32),103,99,40,20,6_30,37.45,282.229826235244,319.679826235244,271.51075684178636,282.229826235244
29,COMP_M,10,10_53,10_(52-53),122,123,90,44,10_52,39.21399594320487,282.229885275644,321.44388121884884,262.22966892153727,282.229885275644
77,COMP_M,3,3_16,3_(12-16),82,86,41,3,3_12,90.28615384615385,284.9051291150146,375.19128296116844,259.9049537336012,284.9051291150146
77,COMP_M,3,3_19,3_(12-19),82,89,41,2,3_12,35.838471023427864,284.9051390163212,320.74361003974906,259.9049537336012,284.9051390163212
140,COMP_M,19,19_103,19_(102-103),174,175,33,13,19_102,32.52625937834941,284.9417117178382,317.4679710961876,265.6991547786272,284.9417117178382
63,COMP_M,16,16_88,16_(87-88),161,157,17,84,16_87,91.7985257985258,285.7484788957646,377.5470046942904,232.89953718121083,247.89960984781086
66,COMP_M,17,17_93,17_(92-93),162,163,97,70,17_92,124.30875576036867,285.89576613225955,410.20452189262824,173.17364057356843,188.17374506576846
64,COMP_M,16,16_87,M.USER.APP.16,63,161,98,17,None,53.94965675057208,286.8491939317829,340.798850682355,100.0,145.0003918697734
22,COMP_M,7,7_41,7_(35-41),105,111,35,9,7_35,33.84034653465346,287.2298766160173,321.07022315067076,264.7891776215479,287.2298766160173
17,COMP_M,6,6_33,6_(32-33),99,100,20,78,6_32,35.44183168316832,288.19856192836215,323.6403936115305,278.19851035862877,288.19856192836215
54,COMP_M,14,14_77,14_(76-77),147,148,2,86,14_76,39.83307332293292,288.98171300907296,328.8147863320059,278.9816025088597,288.98171300907296
17,COMP_M,6,6_34,6_(30-34),103,101,40,1,6_30,90.36470588235294,290.3508524043574,380.71555828671035,230.7483963952154,240.7485069685754
21,COMP_M,7,7_38,7_(36-38),106,108,22,44,7_36,46.081135902636916,290.6755211228629,336.7566570254998,267.13388471553276,290.6755211228629
21,COMP_M,7,7_40,7_(36-40),106,110,22,50,7_36,74.19137931034483,290.6755814894496,364.8669607997944,267.13388471553276,290.6755814894496
65,COMP_M,17,17_95,17_(93-95),163,165,70,73,17_93,28.070365358592692,290.8958088410862,318.9661741996789,285.89576613225955,290.8958088410862
4,COMP_M,1,1_5,1_(4-5),74,75,82,71,1_4,129.37757437070937,292.49034462236983,421.86791899307923,272.49019898530315,292.49034462236983
10,COMP_M,4,4_21,M.USER.APP.4,9,91,65,74,None,88.91099476439791,292.8221081952758,381.7331029596737,100.0,125.00019777746665
33,COMP_M,11,11_60,M.USER.APP.11,32,130,88,38,None,178.13888888888889,293.1389531034889,471.27784199237783,100.0,120.00008561946669
39,COMP_M,12,12_65,12_(63-65),137,134,50,78,12_63,43.85767326732673,293.19859084596214,337.0562641132889,264.9414983716248,293.19859084596214
95,COMP_M,8,8_46,8_(43-46),113,116,29,20,8_43,40.6453125,293.5732473226439,334.2185598226439,265.85556148579445,280.85567675812774
54,COMP_M,14,14_79,14_(76-79),147,150,2,61,14_76,37.21384297520661,293.9816905885397,331.1955335637463,278.9816025088597,293.9816905885397
77,COMP_M,3,3_20,3_(12-20),82,90,41,14,3_12,83.41795665634675,294.9052137180012,378.32317037434797,259.9049537336012,294.9052137180012
95,COMP_M,8,8_45,8_(43-45),113,115,29,0,8_43,41.98777777777778,295.6032320859664,337.59100986374415,265.85556148579445,280.6754706650229
22,COMP_M,7,7_37,7_(35-37),105,107,35,44,7_35,21.9868154158215,295.6755414145429,317.66235683036444,264.7891776215479,295.6755414145429
61,COMP_M,16,16_89,16_(88-89),157,158,84,75,16_88,159.7378640776699,295.748546670058,455.48641074772786,285.7484788957646,295.748546670058
126,COMP_M,15,15_81,M.USER.APP.15,55,151,32,13,None,30.135048231511256,295.8103554759075,325.94540370741873,200.0,215.00006608683998
65,COMP_M,17,17_94,17_(93-94),163,164,70,74,17_93,52.832460732984295,295.8958308918596,348.7282916248439,285.89576613225955,295.8958308918596
71,COMP_M,0,0_1,0_(0-1),70,71,19,51,0_0,112.46388888888889,297.3561254063041,409.820014295193,274.8921751214152,284.8922365174152
4,COMP_M,1,1_6,1_(4-6),74,76,82,73,1_4,41.630581867388365,297.49038411291656,339.1209659803049,272.49019898530315,297.49038411291656
32,COMP_M,11,11_61,11_(60-61),130,131,38,63,11_60,291.65989847715736,303.1390052437556,594.7989037209129,293.1389531034889,303.1390052437556
138,COMP_M,18,18_96,M.USER.APP.18,67,166,52,37,None,66.07106598984771,303.2132302318631,369.28429622171086,200.0,248.61537507924194
74,COMP_M,1,1_3,M.USER.APP.1,3,73,93,34,None,49.72504708097929,303.9002244993305,353.62527158030974,200.0,205.00003617541333
59,COMP_M,15,15_82,15_(81-82),151,152,13,88,15_81,69.80912162162163,304.75356527903455,374.56268690065616,205.40521078137377,240.00035356554673
210,COMP_M,19,19_102,M.USER.APP.19,69,174,9,33,None,60.69910514541387,305.00004963321334,365.6991547786272,300.0,305.00004963321334
29,COMP_M,10,10_55,10_(52-55),122,125,90,74,10_52,87.15968586387434,305.77482281728965,392.934508681164,262.22966892153727,292.22991228505725
146,COMP_M,2,2_10,M.USER.APP.2,5,80,3,4,None,56.79434850863422,310.00007575136,366.79442425999423,300.0,310.00007575136
166,COMP_M,8,8_43,M.USER.APP.8,25,113,46,29,None,27.927741935483873,310.00007761482664,337.9278195503105,300.0,310.00007761482664
141,COMP_M,0,0_0,M.USER.APP.0,0,70,20,19,None,64.89208633093526,310.00008879048005,374.89217512141533,300.0,310.00008879048005
68,COMP_M,18,18_97,18_(96-97),166,167,37,66,18_96,123.98341232227489,310.0546726634426,434.0380849857175,237.1421642420154,252.14232633101543
28,COMP_M,10,10_59,10_(58-59),128,129,14,83,10_58,86.88888888888889,311.67478541679014,398.563674305679,296.6746160975501,311.67478541679014
15,COMP_M,6,6_30,6_(29-30),102,103,90,40,6_29,40.76236044657097,312.27311728835735,353.03547773492835,281.11778966300716,286.11784910492713
24,COMP_M,7,7_35,M.USER.APP.7,23,105,83,35,None,48.26299045599151,313.05216807753936,361.31515853353085,100.0,145.0004505466267
32,COMP_M,11,11_62,11_(60-62),130,132,38,79,11_60,35.729166666666664,313.1390543245823,348.86822099124896,293.1389531034889,313.1390543245823
167,COMP_M,9,9_48,M.USER.APP.9,26,118,16,4,None,93.42229199372056,315.00007941139995,408.42237140512054,300.0,315.00007941139995
69,COMP_M,18,18_101,18_(97-101),167,171,66,91,18_97,49.63267813267813,315.0547220898293,364.6874002225074,310.0546726634426,315.0547220898293
87,COMP_M,6,6_29,M.USER.APP.6,16,102,62,90,None,34.22354340071344,315.3413330637206,349.564876464434,200.0,215.00010898915997
29,COMP_M,10,10_57,10_(52-57),122,127,90,49,10_52,104.35818181818182,317.97319308834375,422.3313749065256,262.22966892153727,282.229755622124
147,COMP_M,3,3_12,M.USER.APP.3,6,82,38,41,None,44.904862579281186,318.1390953782622,363.0439579575434,300.0,318.1390953782622
5,COMP_M,1,1_8,1_(3-8),73,78,34,17,1_3,23.983981693363845,318.9003370826105,342.88431877597435,303.9002244993305,318.9003370826105
205,COMP_M,17,17_92,M.USER.APP.17,64,162,62,97,None,26.586734693877553,320.0001711858133,346.58690587969085,300.0,320.0001711858133
2,COMP_M,1,1_9,1_(3-9),73,79,34,37,1_3,151.19289340101523,320.91808513360786,472.1109785346231,204.45013033737192,219.45023881357193
52,COMP_M,14,14_76,M.USER.APP.14,51,147,96,2,None,42.24537607891492,321.2269785877746,363.47235466668957,100.0,115.00015669930667
19,COMP_M,6,6_32,6_(30-32),103,99,40,20,6_30,37.45,322.2732312517707,359.7232312517707,312.27311728835735,322.2732312517707
3,COMP_M,1,1_7,1_(3-7),73,77,34,99,1_3,69.40768094534712,323.5406520534336,392.9483329987807,254.1751774183512,284.1753843246979
130,COMP_M,15,15_81,M.USER.APP.15,59,151,93,13,None,30.135048231511256,325.94540370741873,356.08045193892997,200.0,220.00008811578664
48,COMP_M,14,14_78,14_(76-78),147,149,2,93,14_76,158.97256097560975,326.2182063125647,485.19076728817447,194.49085035102985,209.49102141586988
96,COMP_M,8,8_47,8_(43-47),113,117,29,34,8_43,79.9623352165725,327.17029524172665,407.13263045829916,237.92781955031057,262.9280164471505
140,COMP_M,19,19_105,19_(103-105),175,173,13,40,19_103,76.68580542264753,327.4680777563743,404.1538831790219,317.4679710961876,327.4680777563743
8,COMP_M,4,4_22,4_(21-22),91,92,74,28,4_21,108.54395604395604,328.5441169992627,437.08807304321874,292.8221081952758,302.8221869679158
18,COMP_M,6,6_33,6_(32-33),99,100,20,78,6_32,35.44183168316832,329.67987780497737,365.1217094881457,319.679826235244,329.67987780497737
60,COMP_M,15,15_84,15_(82-84),152,154,88,97,15_82,59.93265306122449,330.0002481583333,389.9329012195578,304.75356527903455,330.0002481583333
99,COMP_M,10,10_52,M.USER.APP.10,28,122,71,90,None,68.61474435196195,330.8444132734992,399.4591576254611,200.0,240.0002877757866
98,COMP_M,10,10_54,10_(52-54),122,124,90,90,10_52,48.93103448275862,330.8444132734992,379.7754477562578,330.8444132734992,330.8444132734992
53,COMP_M,14,14_77,14_(76-77),147,148,2,86,14_76,39.83307332293292,331.2270890879879,371.06016241092084,321.2269785877746,331.2270890879879
17,COMP_M,6,6_31,6_(30-31),103,104,40,48,6_30,126.36744186046512,331.35360788278956,457.7210497432547,230.7483963952154,245.7485264688954
20,COMP_M,7,7_41,7_(35-41),105,111,35,9,7_35,33.84034653465346,332.4681244637609,366.30847099841435,313.05216807753936,332.4681244637609
140,COMP_M,19,19_104,19_(103-104),175,172,13,91,19_103,54.86977886977887,333.21349341090314,388.083272280682,317.4679710961876,333.21349341090314
59,COMP_M,15,15_85,15_(81-85),151,155,13,80,15_81,88.46706586826348,337.0694208113182,425.5364866795817,205.40521078137377,220.40538553781374
165,COMP_M,8,8_43,M.USER.APP.8,24,113,24,29,None,27.927741935483873,337.9278195503105,365.8555614857944,300.0,315.00011642223996
12,COMP_M,4,4_23,4_(22-23),92,93,28,20,4_22,35.871875,338.5441884030494,374.4160634030494,328.5441169992627,338.5441884030494
97,COMP_M,9,9_49,9_(48-49),118,119,4,80,9_48,115.5688622754491,338.99136718444964,454.5602294598988,308.4223714051206,323.4225049090007
37,COMP_M,12,12_63,M.USER.APP.12,36,137,58,50,None,74.97068965517241,339.9121880267972,414.8828776819696,100.0,130.00023812256
131,COMP_M,16,16_87,M.USER.APP.16,60,161,61,17,None,53.94965675057208,340.798850682355,394.7485074329271,200.0,225.0002236800667
20,COMP_M,7,7_37,7_(35-37),105,107,35,44,7_35,21.9868154158215,342.4681607845476,364.4549762003691,313.05216807753936,342.4681607845476
42,COMP_M,13,13_68,M.USER.APP.13,41,138,61,58,None,111.5065502183406,343.01320269982784,454.5197529181685,100.0,125.00014661845331
29,COMP_M,10,10_58,10_(54-58),124,128,90,14,10_54,39.128482972136226,345.0003840558933,384.1288670280295,311.1607034042959,345.0003840558933
206,COMP_M,17,17_92,M.USER.APP.17,65,162,88,97,None,26.586734693877553,346.58690587969085,373.1736405735684,300.0,325.00021398226664
71,COMP_M,0,0_2,0_(0-2),70,72,19,28,0_0,150.46978021978023,348.7332696778251,499.2030498976053,274.8921751214152,295.6756085280629
88,COMP_M,6,6_29,M.USER.APP.6,17,102,83,90,None,34.22354340071344,349.564876464434,383.78841986514743,200.0,220.00014531887996
39,COMP_M,12,12_64,12_(63-64),137,133,50,28,12_63,139.75,349.7210352894658,489.4710352894658,264.9414983716248,290.6755839515296
98,COMP_M,10,10_56,10_(52-56),122,126,90,9,10_52,37.741336633663366,350.00040132670665,387.74173796037,330.8444132734992,350.00040132670665
22,COMP_M,7,7_36,7_(35-36),105,106,35,22,7_35,83.87055837563452,351.0044430911673,434.8750014668018,264.7891776215479,279.7893072518812
68,COMP_M,18,18_100,18_(96-100),166,170,37,64,18_96,155.52592592592592,351.597215076867,507.12314100279286,237.1421642420154,262.14235514078877
21,COMP_M,7,7_42,7_(38-42),108,112,44,54,7_38,220.2037914691943,352.46825478702755,572.6720462562218,336.7566570254998,352.46825478702755
166,COMP_M,8,8_45,8_(43-45),113,115,29,0,8_43,41.98777777777778,352.4682891518542,394.456066929632,337.9278195503105,352.4682891518542
166,COMP_M,8,8_46,8_(43-46),113,116,29,20,8_43,40.6453125,352.9279348226438,393.5732473226438,337.9278195503105,352.9279348226438
86,COMP_M,6,6_30,6_(29-30),102,103,90,40,6_29,40.76236044657097,353.03547773492835,393.79783818149934,315.3413330637206,320.34139250564056
72,COMP_M,1,1_3,M.USER.APP.1,1,73,33,34,None,49.72504708097929,353.62527158030974,403.350318661289,200.0,220.0001447016533
